"AppID","Name","Release.date","Price","Supported.languages","Full.audio.languages","Windows","Mac","Linux","Metacritic.score","User.score","Positive","Negative","Average.playtime.forever","Developers","Publishers","Categories"
"规则怪谈：盛崖小区","Oct 23, 2024",NA,15,"['Simplified Chinese']","['Simplified Chinese']","True","False","False",0,0,195,49,0,"ZHUYUAN Co.,Ltd","ZHUYUAN Co.,Ltd","Single-player,Family Sharing"
"Railroad Corporation 2","Oct 21, 2024",NA,20,"['English', 'German', 'Ukrainian']","[]","True","False","False",0,0,84,24,0,"Corbie Games","Iceberg Interactive","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing"
"SINce Memories: Off The Starry Sky","Oct 23, 2024",NA,10,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']","True","False","False",0,0,13,1,0,"MAGES. Inc.","PQube","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Scotophobia","Oct 23, 2024",NA,20,"['English', 'Russian', 'Turkish', 'Ukrainian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Portuguese - Portugal', 'Japanese']","[]","True","False","False",0,0,11,7,0,"Dark Games DGG,Setone Games","Dark Games DGG","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Bump in the Night","Oct 22, 2024",NA,20,"['English']","['English']","True","False","False",0,0,18,0,0,"Elzolabs","Elzolabs","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Karate Survivor","Oct 30, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Polish', 'Russian', 'Japanese']","[]","True","False","False",0,0,419,53,0,"Alawar","Alawar","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Puppet House","Oct 24, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Japanese', 'Portuguese - Brazil']","['English', 'Portuguese - Brazil']","True","False","False",0,0,53,2,0,"Vecube Studio,Spirit Games Studio","Gaming Factory","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Hot Springs | 温泉 (Onsen)","Oct 25, 2024",NA,20,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Thai', 'Turkish', 'Vietnamese']","[]","True","False","False",0,0,19,6,0,"Peach Party","Low-Hi Tech","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing"
"Dimensional Warrior","Oct 25, 2024",NA,25,"['English', 'Simplified Chinese']","['Simplified Chinese']","True","False","False",0,0,5,1,0,"Uroboros Studio","Uroboros Studio","Single-player,Family Sharing"
"Escape Hades's jails VR","Oct 31, 2024",NA,17,"['English']","['English']","True","False","False",0,0,0,0,0,"1mPaCt' (JSD),DasProfGames (AL)","1mPaCt' (JSD),DasProfGames (AL)","Multi-player,Co-op,Online Co-op,Steam Achievements,VR Only,Family Sharing"
"Fairies Praying To Heaven 2 ~ Great Devil's Return Match ~","Oct 31, 2024",NA,10,"['Japanese', 'English']","[]","True","False","False",0,0,0,0,0,"Aqumari","Aqumari","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"Tower of Madness","Oct 26, 2024",NA,10,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian']","['English', 'Russian']","True","False","False",0,0,30,0,0,"J6 Games","J6 Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Tostchu","Oct 28, 2024",NA,10,"['English', 'Turkish']","['Turkish']","True","False","False",0,0,270,36,0,"Ravenscape Collective","Mars Bacon LLC","Single-player,Partial Controller Support,Family Sharing"
"Depths of Darkness","Sep 19, 2024",NA,30,"['English', 'Turkish', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Portuguese - Brazil', 'Bulgarian', 'Danish', 'Dutch', 'Finnish', 'Traditional Chinese', 'Japanese', 'Korean', 'Polish', 'Hungarian', 'Norwegian', 'Portuguese - Portugal', 'Romanian', 'Russian', 'Ukrainian', 'Greek', 'Czech', 'Swedish']","[]","True","True","True",0,0,4,0,0,"Perg Valley","Perg Valley","Single-player,Family Sharing"
"IDILI","Oct 23, 2024",NA,20,"['English']","['English']","True","False","False",0,0,7,5,0,"Megalith Interactive Studios","Megalith Interactive Studios","Single-player,Family Sharing"
"Double Barrel Desperado","Oct 31, 2024",NA,15,"['English']","[]","True","False","False",0,0,0,0,0,"Gentoo Games","Gentoo Games","Single-player,Steam Cloud,Family Sharing"
"VTBattle-VTubers aren't about the number of subscribers! It's about power!","Oct 26, 2024",NA,40,"['Japanese']","[]","True","False","False",0,0,3,0,0,"Wataritama","Wataritama","Single-player,Family Sharing"
"Black Submarine","Oct 31, 2024",NA,40,"['English', 'French', 'Italian', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Spanish - Latin America', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Ukrainian']","[]","True","False","False",0,0,2,0,0,"fShark Games","fShark Games","Single-player,Steam Achievements,Steam Leaderboards,Family Sharing"
"Hallway 41","Oct 30, 2024",NA,20,"['English']","['English']","True","False","False",0,0,0,0,0,"Drunk Bunny Games","Drunk Bunny Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Altarium","Oct 21, 2024",NA,40,"['English', 'French', 'Italian', 'German', 'Japanese', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Spanish - Spain', 'Simplified Chinese', 'Portuguese - Brazil', 'Spanish - Latin America', 'Korean']","['English', 'Korean']","True","False","False",0,0,61,26,0,"Jess Blue Tech","Jess Blue Tech","Single-player,Multi-player,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing"
"LAW: Transporter","Oct 31, 2024",NA,25,"['English']","[]","True","False","False",0,0,5,0,0,"Butter Fly Games","Butter Fly Games","Single-player,Steam Achievements,Partial Controller Support,Steam Cloud,Family Sharing"
"The Shepherd: Black Sheep","Oct 25, 2024",NA,25,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese']","['English', 'German', 'Simplified Chinese']","True","False","False",0,0,0,0,0,"Bandaloop Games GmbH","Bandaloop Games GmbH","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"The Last Man Survivor","Oct 24, 2024",NA,20,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Danish', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Dutch', 'Norwegian', 'Polish', 'Russian', 'Thai', 'Turkish', 'Ukrainian', 'Finnish', 'Czech', 'Swedish', 'Japanese', 'Indonesian', 'Hungarian', 'Portuguese - Portugal']","[]","True","False","False",0,0,77,16,0,"Renderise","Renderise","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Drama Queens","Oct 24, 2024",NA,10,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['Japanese', 'Traditional Chinese']","True","False","False",0,0,0,0,0,"TOPCO INTERNATIONAL INC","TOPCO INTERNATIONAL INC","Single-player,Steam Cloud,Family Sharing"
"Evolution of Species 2: Online","Nov 1, 2024",NA,15,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America', 'Simplified Chinese', 'Korean', 'Portuguese - Portugal', 'Russian', 'Ukrainian']","['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America', 'Simplified Chinese', 'Korean', 'Portuguese - Portugal', 'Russian', 'Ukrainian']","True","False","False",0,0,1,0,0,"Evolution of Games","Evolution of Games","Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Cross-Platform Multiplayer,Family Sharing"
"Shadows Are Alive","Oct 28, 2024",NA,25,"['English', 'Italian', 'German', 'Spanish - Spain', 'Greek', 'Japanese', 'Korean', 'Simplified Chinese', 'Swedish', 'Serbian', 'French', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Malay']","['English', 'Malay']","True","False","False",0,0,9,0,0,"Futura Games","TheGamePublisher.com","Multi-player,PvP,Online PvP,Co-op,Online Co-op,Family Sharing"
"The Spire of Mech Zero","Nov 1, 2024",NA,40,"['Simplified Chinese', 'English']","[]","True","False","False",0,0,87,1,0,"Shane Game","Shane Game","Single-player,Family Sharing"
"Cowgirl's Café","Sep 19, 2024",NA,20,"['English']","[]","True","False","False",0,0,0,0,0,"NyakuGames","NyakuGames","Single-player,Steam Achievements,Family Sharing"
"Friday Fever","Oct 25, 2024",NA,40,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Portuguese - Brazil', 'Spanish - Latin America', 'Traditional Chinese', 'Simplified Chinese', 'Korean', 'Portuguese - Portugal', 'Russian', 'Turkish', 'Japanese']","[]","True","True","True",0,0,0,0,0,"Shansik Games","FutaSatyr Games","Single-player,Steam Achievements,Full controller support,Family Sharing"
"Technotopia","Oct 23, 2024",NA,10,"['English', 'Russian', 'Simplified Chinese']","[]","True","True","False",0,0,155,20,0,"Yustas","Alawar","Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud,Family Sharing"
"Card-en-Ciel","Oct 23, 2024",NA,10,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese', 'Japanese', 'Korean', 'Portuguese - Brazil']","['English', 'Japanese', 'Portuguese - Brazil']","True","False","False",0,0,290,15,0,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.","Single-player,Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Steam Cloud,Steam Leaderboards,Family Sharing"
"Son of a Gun","Oct 22, 2024",NA,20,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'French', 'German', 'Spanish - Spain', 'Polish', 'Spanish - Latin America', 'Turkish', 'Ukrainian']","['English', 'Ukrainian']","True","False","False",0,0,76,1,0,"Crank Goblin","Untold Tales","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"GPU Terrain Painter","Oct 24, 2024",NA,28,"['English']","[]","True","False","False",0,0,1,0,0,"François Sahy","François Sahy",""
"TIME TO GO HOME","Oct 23, 2024",NA,40,"['English']","[]","True","False","False",0,0,0,0,0,"Oh Nice!","Oh Nice!","Single-player,Family Sharing"
"这班上够了 Escapism Ltd.","Oct 23, 2024",NA,35,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Korean']","[]","True","True","False",0,0,8,0,0,"Escapism Ltd.","Escapism Ltd.","Single-player,Full controller support,Family Sharing"
"Lawnmower Game Racing 2: Drunken","Oct 22, 2024",NA,40,"['English']","['English']","True","False","False",0,0,15,3,0,"Tero Lunkka,Valkeala Software","Valkeala Software,Tero Lunkka","Single-player,Steam Achievements,Family Sharing"
"Monospaced Lovers","Oct 31, 2024",NA,10,"['English', 'Japanese', 'Turkish', 'Russian', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese', 'Traditional Chinese']","[]","True","True","True",0,0,7,0,0,"Scarlet String Studios","Scarlet String Studios,Astrolabe Games","Single-player,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Remote Play on TV,Family Sharing"
"The Pane Puzzle","Oct 22, 2024",NA,10,"['English', 'French', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese']","[]","True","True","True",0,0,11,1,0,"Error 300","Error 300,Gamersky Games","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Deepest Trench","Oct 30, 2024",NA,20,"['English']","['English']","True","False","False",0,0,3,2,0,"Favor Games","Favor Games","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing"
"Blood Lily Loop","Sep 16, 2024",NA,20,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","[]","True","False","False",0,0,31,3,0,"Sounding Stone / 老奉毊,MaouCat Studio / 魔王貓工作室","Sounding Stone / 老奉毊,RMAsia","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Muscle Ninja VR","Oct 28, 2024",NA,25,"['English', 'Japanese', 'Simplified Chinese', 'Traditional Chinese']","['English', 'Japanese', 'Traditional Chinese']","True","False","False",0,0,3,0,0,"Marudice","Marudice","Single-player,Steam Achievements,VR Only,Steam Cloud,Family Sharing"
"Agent Heart: Deception","Oct 31, 2024",NA,15,"['English']","[]","True","True","True",0,0,0,0,0,"Cringe Games","Cringe Games","Single-player,Steam Achievements,Family Sharing"
"Tenement","Oct 30, 2024",NA,15,"['English']","['English']","True","False","False",0,0,3,0,0,"Tynepunk","Tynepunk","Single-player,Steam Achievements,Partial Controller Support,Stats,Steam Leaderboards,Includes level editor,Family Sharing"
"Swordia","Nov 1, 2024",NA,15,"['English']","['English']","True","False","False",0,0,1,2,0,"Affliction Networks LLC","JA Enterprises LLC","Multi-player,MMO,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Family Sharing"
"Kajipeet","Oct 28, 2024",NA,15,"['English', 'French', 'German', 'Polish', 'Russian', 'Turkish']","[]","True","False","False",0,0,0,0,0,"Miracle Scape","Miracle Scape","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Full controller support,Remote Play Together,Family Sharing"
"PAKO Caravan","Nov 1, 2024",NA,10,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese', 'Finnish']","[]","True","True","True",0,0,0,0,0,"Tree Men Games","Tree Men Games","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together,Family Sharing"
"Mr. Stretch and the Stolen Fortune","Oct 28, 2024",NA,20,"['English']","['English']","True","False","True",0,0,0,0,0,"Muketronics","Muketronics","Single-player,Full controller support,Family Sharing"
"Spirit Valley","Oct 30, 2024",NA,10,"['English', 'Japanese', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Portuguese - Brazil']","[]","True","False","False",0,0,0,0,0,"Otterside Games","Critical Bliss","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"PORN VIDEO  SHOOTING SIMULATOR","Oct 31, 2024",NA,10,"['English', 'Simplified Chinese', 'Japanese']","['Japanese']","True","False","False",0,0,0,0,0,"Donpindo","Donpindo,やぶから堂","Single-player,Family Sharing"
"The Devil's Whisper","Oct 30, 2024",NA,25,"['English']","['English']","True","True","True",0,0,0,0,0,"Madness Way Games","Mangotronics","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Happy Chase","Oct 29, 2024",NA,30,"['English', 'Japanese', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Korean']","[]","True","False","False",0,0,0,1,0,"AND GEAR","AND GEAR","Single-player,Full controller support,Steam Cloud,Family Sharing"
"ChronoBabes","Oct 22, 2024",NA,15,"['English', 'Russian', 'Simplified Chinese', 'Japanese']","['English', 'Japanese']","True","True","False",0,0,0,0,0,"Vinci","Vinci","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"泳装乱舞","Oct 23, 2024",NA,10,"['Simplified Chinese']","[]","True","False","False",0,0,54,7,0,"1v1combat","1v1combat","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"NO MORE HUMANS","Oct 27, 2024",NA,15,"['English']","['English']","True","False","False",0,0,0,0,0,"NO MORE HUMANS","NO MORE HUMANS","Single-player,Partial Controller Support,Family Sharing"
"Cell Scientist: Beyond","Oct 30, 2024",NA,15,"['English', 'Korean', 'Japanese', 'Spanish - Spain', 'Portuguese - Brazil', 'French', 'German']","[]","True","False","False",0,0,0,0,0,"R-Next","R-Next","Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together,Family Sharing"
"Ninja Ming: Wu","Oct 30, 2024",NA,10,"['English', 'Simplified Chinese']","[]","True","True","True",0,0,23,0,0,"1 Poss Studio","1 Poss Studio","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Deep Inside","Nov 1, 2024",NA,20,"['English']","[]","True","False","False",0,0,12,1,0,"Nick Abrams","19.STUDIOS","Single-player,Family Sharing"
"The Apocalypse Sacrifice","Oct 25, 2024",NA,10,"['English', 'Simplified Chinese', 'Traditional Chinese']","[]","True","False","False",0,0,172,4,0,"FOG GAMES","INDIECN","Single-player,Family Sharing"
"After Tasks","Oct 31, 2024",NA,20,"['English', 'Japanese']","[]","True","False","False",0,0,2,0,0,"SheepHouse Create","SheepHouse Create","Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing"
"Ezerath 3D","Nov 1, 2024",NA,15,"['English']","['English']","True","False","False",0,0,0,0,0,"HotShot26","HotShot26","Single-player,Steam Achievements,Family Sharing"
"refarm","Nov 1, 2024",NA,10,"['English']","['English']","True","False","False",0,0,3,0,0,"otterhands","otterhands","Single-player,Steam Achievements,Family Sharing"
"Sexbot","Oct 24, 2024",NA,20,"['English']","[]","True","True","True",0,0,0,0,0,"Llamamann Games","Llamamann Games","Single-player,Steam Achievements,Family Sharing"
"Wild Harmony","Oct 29, 2024",NA,25,"['English']","['English']","True","False","False",0,0,0,1,0,"Blake Gocey","Blake Gocey","Single-player,Family Sharing"
"FOOT LOVERS","Nov 1, 2024",NA,40,"['English']","[]","True","False","False",0,0,0,0,0,"Hell Bomb Studio","Hell Bomb Studio","Single-player,Steam Achievements,Family Sharing"
"My Wet Leto Comic-A Day of Green","Oct 31, 2024",NA,10,"['Japanese', 'Simplified Chinese']","[]","True","False","False",0,0,0,0,0,"Fusen Studio","Fusen Studio","Single-player,Steam Achievements,Steam Cloud,Family Sharing"
"Dark Hours","Oct 24, 2024",NA,11,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Simplified Chinese', 'Arabic', 'Polish', 'Russian', 'Traditional Chinese', 'Turkish', 'Italian', 'Indonesian', 'Portuguese - Portugal', 'Spanish - Latin America', 'Thai', 'Ukrainian']","[]","True","False","False",0,0,303,66,366,"Piece of Cake studios","Piece of Cake studios","Single-player,Multi-player,Co-op,Online Co-op,Partial Controller Support,Family Sharing"
